Tweet Account,Text,Timestamp,News Org,Compound,Positive,Negative,Neutral,Ref_Number,News_Org_Color
939917655141621760,"98-year-old Mary wins Christmas, and our hearts. 🎁❤️️
Via @BBCLookNorth. https://t.co/4gOl16THuM",2017-12-10 18:00:06,BBC,0.5719,0.27,0.0,0.73,40,w
939915396857163778,RT @BBCTwo: Who wants a Sneaky Peak at the next episode of #PeakyBlinders? 😱 https://t.co/tzCB83ceSS,2017-12-10 17:51:08,BBC,-0.2263,0.0,0.137,0.863,41,w
939915345149689856,"RT @bbcstories: ""I think people my age think that death is something to be scared of but I think it's like being free and at peace"" - Meet…",2017-12-10 17:50:55,BBC,0.8765,0.329,0.116,0.555,42,w
939910106707308544,📻 How to deal with mental health issues in the family. https://t.co/48BOLabkXK https://t.co/7Eh3EjYywg,2017-12-10 17:30:06,BBC,0.0,0.0,0.0,1.0,43,w
939902533425807360,This 12-year-old has created a cheap way to test lead levels in water using a mobile phone app. 🚰📱Via @BBCClick. https://t.co/TWqttOHJX3,2017-12-10 17:00:01,BBC,0.25,0.1,0.0,0.9,44,w
939895009410678787,📞👽 We've been listening for signs of life from other worlds for decades with little success. But what should we do… https://t.co/e3IETfS8cs,2017-12-10 16:30:07,BBC,0.5279,0.14,0.0,0.86,45,w
939887454827327488,Thousands of internet users have come together to buy this stunning castle... although it does need a little TLC. 🏰… https://t.co/qhkNd4HyM5,2017-12-10 16:00:06,BBC,0.4588,0.136,0.0,0.864,46,w
939879899464007681,"That was unexpected. 😂

Michael McIntyre's Big Show via @BBCOne. https://t.co/2QUZXppIbQ",2017-12-10 15:30:04,BBC,0.0,0.0,0.0,1.0,47,w
939873102862999553,#SkiSunday is back! ⛷🎿 Join the team in Val D'Isere for the men's slalom. 5:15pm on @BBCTwo. https://t.co/mPdHEuxHOX https://t.co/w3pqO1lCn6,2017-12-10 15:03:04,BBC,0.3595,0.122,0.0,0.878,48,w
939864810589773824,"💰 @DanTDM has been named the highest-earning YouTuber of 2017 - making £12.3m this year, according to @Forbes magaz… https://t.co/yVEcwct3Es",2017-12-10 14:30:07,BBC,0.0,0.0,0.0,1.0,49,w
939857258124476416,"Rebel Wilson reenacts her Pitch Perfect audition and it’s slap-tastic.

The Graham Norton Show | @BBCOne https://t.co/TYszXcf9ZH",2017-12-10 14:00:06,BBC,0.4767,0.192,0.083,0.725,50,w
939849704615174144,The BBC has made the 1930s issues of the complete Radio Times magazines available online for the first time. 📻 Chec… https://t.co/aeK8TTggDW,2017-12-10 13:30:05,BBC,0.0,0.0,0.0,1.0,51,w
939842162375757824,"From Dark, to the return of The Crown &amp; a #DoctorWho Christmas special, here are the TV shows worth watching in Dec… https://t.co/4qq2MlpONj",2017-12-10 13:00:07,BBC,0.5574,0.187,0.0,0.813,52,w
939838072233000960,"RT @bbcthree: In 2011 BBC Three made a documentary about a boy who defied his bullies. 

Now #EverybodysTalkingAboutJamie again. https://t.…",2017-12-10 12:43:52,BBC,0.0,0.0,0.0,1.0,53,w
939834595385606144,"'There's ignorance about employment law &amp; people don't want to hear complaints.'
Classical music has a sexual haras… https://t.co/PpdlbV0Gck",2017-12-10 12:30:03,BBC,-0.4063,0.0,0.189,0.811,54,w
939827045055586304,"'Their birthdays are never easy.' 
Hannah is one of thousands of mums living with PTSD from experiencing traumatic… https://t.co/lPMW5VXHfa",2017-12-10 12:00:03,BBC,0.0,0.0,0.0,1.0,55,w
939819509699022848,"How do you make puppets fall in love? ❤️️🎎
Puppeteers reveal their techniques. https://t.co/GPNqLrFZit https://t.co/HfB09Yw8ek",2017-12-10 11:30:06,BBC,0.6369,0.231,0.0,0.769,56,w
939815872318922752,"RT @CBeebiesHQ: He's the disco dancing, geography guide with the moves! 😎

@BBCStrictly doesn't know what's hit it! 😆

#GoJetters🕺

#Strict…",2017-12-10 11:15:39,BBC,0.0,0.0,0.0,1.0,57,w
939813254016184320,"RT @BBCBreakfast: A clairvoyant cat? 🐈 Or a turtle in the know?🐢
Animals in Russia are predicting the outcome of @FIFAWorldCup 2018 https:/…",2017-12-10 11:05:15,BBC,0.0,0.0,0.0,1.0,58,w
939812992887246848,RT @BBCOne: David Attenborough uncovers the story of Jumbo – a celebrity animal superstar who is said to have inspired the movie Dumbo. Ton…,2017-12-10 11:04:13,BBC,0.4939,0.132,0.0,0.868,59,w
939811960304087040,Watch @ScottishBallet's incredible interpretations of Stravinsky. https://t.co/NGZuhnKutW https://t.co/vUOkoaJ7mc,2017-12-10 11:00:06,BBC,0.0,0.0,0.0,1.0,60,w
939804405620191233,✊ @Time magazine has named 'the Silence Breakers' - women who spoke out against sexual abuse &amp; harassment - as its… https://t.co/roSq8US4Ev,2017-12-10 10:30:05,BBC,-0.8271,0.0,0.312,0.688,61,w
939802717266042880,RT @BBCWthrWatchers: Some great pics of #UKsnow sent in by the early risers! https://t.co/b9Of6bvvIz,2017-12-10 10:23:23,BBC,0.6588,0.253,0.0,0.747,62,w
939802129816084486,"RT @BBCR1: 🎄 BIG FESTIVE NEWS 🎄

We've invited some of your favourite stars to take over Radio 1 on Christmas Day!

Get ready for Superstar…",2017-12-10 10:21:03,BBC,0.7597,0.237,0.0,0.763,63,w
939801812344954880,"RT @BBCEarth: These orca just want a meal, but they could be risking their lives. 💙#BluePlanet2 https://t.co/JeLlETfohs",2017-12-10 10:19:47,BBC,-0.4215,0.064,0.163,0.773,64,w
939796848205688832,"'Whilst I appreciate the lovely people slowing down, if you see somebody with a guide dog, just drive on. Ziggy's g… https://t.co/CeH3p8geLq",2017-12-10 10:00:03,BBC,0.7579,0.265,0.0,0.735,65,w
939789294985760770,"‘Why won’t he let me leave?!'
The #BluePlanet2 team had a rather unexpected visitor while filming in the Galapagos.… https://t.co/vvBS7WorXO",2017-12-10 09:30:03,BBC,0.0,0.0,0.0,1.0,66,w
939781766222671872,"The Greek concept of philoxenia, which translates as ‘love of strangers’, is a warmth that makes foreigners feel im… https://t.co/O3BzC7lUp3",2017-12-10 09:00:08,BBC,0.4588,0.143,0.0,0.857,67,w
939766658595540992,"A study of nearly 12,000 children in the UK found 25% were overweight or obese at age seven, rising to 35% at 11.… https://t.co/41qA60xnUd",2017-12-10 08:00:06,BBC,-0.3612,0.0,0.102,0.898,68,w
939593043015098369,"GET EXCITED!! 🎤❤️️🎶
@Camila_Cabello has set the release date of her debut album Camila for 12 January.… https://t.co/gRtJVD7FEh",2017-12-09 20:30:12,BBC,0.5743,0.179,0.0,0.821,69,w
939585452641677313,"Have we got five eight-year-olds robbing houses? No! We've got two bams with triplets. 😂
#ScotSquad via… https://t.co/HUsw0CjaoY",2017-12-09 20:00:03,BBC,-0.3595,0.0,0.135,0.865,70,w
939577925304750080,"The history of condoms stretches back around 3,000 years – but they still offer the best protection against STIs.… https://t.co/shw3Jn5og1",2017-12-09 19:30:08,BBC,0.7783,0.244,0.0,0.756,71,w
939570351440257024,"Sexually frivolous and morally ambiguous. 
Meet pro wrestling’s pansexual phenomenon...🏳️‍🌈🤼‍♀️
Via @BBC5Live. https://t.co/2Asruxhnv8",2017-12-09 19:00:02,BBC,0.0,0.0,0.0,1.0,72,w
939565128948822017,"RT @BBCWthrWatchers: Ok, so #snow can be a pain ...but wow 😍 
We're all feeling just a little more festive after your great efforts today!…",2017-12-09 18:39:17,BBC,0.8911,0.436,0.096,0.468,73,w
939565097692942337,"RT @bbcthree: YOU'VE BEEN LIVING A LIE.
https://t.co/YUCx48Mv0o",2017-12-09 18:39:10,BBC,0.0,0.0,0.0,1.0,74,w
939564262183391232,"RT @bbcstories: Do our young men lack positive role models? Davis thought so, so he founded The Manhood Academy. #EverydayHeroes https://t.…",2017-12-09 18:35:51,BBC,0.3182,0.145,0.092,0.763,75,w
939563683033870337,"RT @BBCEarth: In Cape Verde, @ProjetoBioSal is on a mission to save baby turtles from human impact. 🐢
#OurBluePlanet w/ @AluciaProd https:/…",2017-12-09 18:33:32,BBC,0.4939,0.144,0.0,0.856,76,w
939563653501734912,"RT @BBCSpringwatch: Brrr, a chilly one tonight!
Luckily we've some gorgeous grey seals in our advent calendar to warm to cockles of your he…",2017-12-09 18:33:25,BBC,0.8655,0.36,0.0,0.64,77,w
939563639908065280,"RT @bbcmusic: ✨@RagNBoneManUK brought all the feels to #SLFN with his stunning performance of 'As You Are' 
Watch in full 👉https://t.co/JmZ…",2017-12-09 18:33:22,BBC,0.3818,0.115,0.0,0.885,78,w
939562953749254144,30 years of Fairytale of New York: 10 true tales behind the @PoguesOfficial's Christmas favourite. 🎁🎄… https://t.co/LClO0krtv0,2017-12-09 18:30:39,BBC,0.4215,0.149,0.0,0.851,79,w
939555259566850048,"Ever wondered what London looked like 2000 years ago? 🇬🇧
#DiggingForBritain, now on @BBCiPlayer 👉… https://t.co/fd74UnWzF4",2017-12-09 18:00:04,BBC,0.3612,0.143,0.0,0.857,80,w
939548727261433856,"Tonight, @McInTweet is joined by @JasonManford and @TheVampsband. 🌟🎶😂 Michael McIntyre's Big Show. 8:20pm on… https://t.co/NW4Y5gYger",2017-12-09 17:34:07,BBC,0.0,0.0,0.0,1.0,81,w
939540169471823872,"'I know it's not real because I'm surrounded by people eating crisps.' 😂🎭
#LiveAtTheApollo via @BBCTwo. https://t.co/1zwUd8oCvi",2017-12-09 17:00:06,BBC,0.0,0.0,0.0,1.0,82,w
939532616570720256,"Alice is a 26-year-old mum. She's married, she has schizophrenia &amp; she is fed up of being portrayed as 'dangerous'… https://t.co/hy2APiuz5L",2017-12-09 16:30:06,BBC,0.0,0.0,0.0,1.0,83,w
939525067750498304,Astronomers have discovered the most distant 'supermassive' black hole known to science. ☄🔭 https://t.co/OYWmKfE4t4 https://t.co/10PPSeYkT2,2017-12-09 16:00:06,BBC,0.0,0.0,0.0,1.0,84,w
939517521136357376,Claire Foy talks about what will be her last outing as Britain’s longest serving monarch - and hints at choppy wate… https://t.co/z6WuYfwM3d,2017-12-09 15:30:07,BBC,0.0,0.0,0.0,1.0,85,w
939509976422371330,"I'm celebrating natural beauty - 'Instagram isn't real life.' @IAmSonnyTurner
These five body positive champions ar… https://t.co/uUr8AHsfgq",2017-12-09 15:00:08,BBC,0.9517,0.607,0.0,0.393,86,w
939502402146746368,"Could you live with your partner alone in a remote lighthouse for 6 months?
Via @BBCWorldService. https://t.co/7gNRygiGKr",2017-12-09 14:30:02,BBC,-0.25,0.0,0.125,0.875,87,w
939497374174494721,"🎵 Jack Black’s Jumanji theme tune is the best. 😂
Via @BBCOne. https://t.co/bqpYxQ8cot",2017-12-09 14:10:03,BBC,0.6369,0.296,0.0,0.704,88,w
939488569412014080,Dyslexie is a font that aims to overcome some of the problems that people with dyslexia can have when reading.… https://t.co/d3GZEMdZgc,2017-12-09 13:35:04,BBC,-0.4019,0.0,0.124,0.876,89,w
939479767958433797,"🔬🌡 Heard of Terrific Scientific, the BBC’s science campaign for primary pupils? 

If you know a brilliant teacher,… https://t.co/DtpAloo5Fe",2017-12-09 13:00:06,BBC,0.7845,0.301,0.0,0.699,90,w
939472462349291520,Many coastal communities are already battling the effects of sea level rise - and it's made worse by the fact that… https://t.co/WRpTIDB2e9,2017-12-09 12:31:04,BBC,-0.6369,0.0,0.215,0.785,91,w
939464655163998215,"Danielle is breaking deaf world records left right &amp; centre. 🏊❤️️
Via @BBCTheSocial. https://t.co/XRlJU7UdU7",2017-12-09 12:00:02,BBC,0.0,0.0,0.0,1.0,92,w
939457115760062465,Do you feel pressure when giving Christmas gifts? @DrRadhaModgil discusses the psychology of giving &amp; receiving gif… https://t.co/DtkRGlOvdW,2017-12-09 11:30:05,BBC,0.3818,0.218,0.1,0.682,93,w
939449315352858624,RT @bbcthree: Lynsey is saving condemned dogs and finding them forever homes. https://t.co/aF7j3gaZil,2017-12-09 10:59:05,BBC,-0.4404,0.0,0.195,0.805,94,w
939446151752843265,"RT @bbcmusic: Nearly seven months later, we look back on the #OneLoveManchester concert staged by @ArianaGrande after the devastating attac…",2017-12-09 10:46:31,BBC,-0.6486,0.0,0.185,0.815,95,w
939445746755088384,"RT @BBCr4today: If you do one thing today...

Listen to Gaelynn Lea play the violin #r4today https://t.co/nXixd8e8rO",2017-12-09 10:44:54,BBC,0.34,0.13,0.0,0.87,96,w
939442015250649088,"👂🏻📖 @SJ_Watson was an audiology specialist before penning the international bestseller Before I Go To Sleep. 
5 peo… https://t.co/RqDVSZ8Ntl",2017-12-09 10:30:05,BBC,0.0,0.0,0.0,1.0,97,w
939434459140460544,"Mason has used his pocket money to fund random acts of kindness this year in memory of his brother, Ross. ❤️️ Via… https://t.co/asKJ9me2MY",2017-12-09 10:00:03,BBC,0.4588,0.12,0.0,0.88,98,w
939426907606716417,"Who even needs a calculator anyway? 
Via BBC Minute https://t.co/5LIDp3hZXh",2017-12-09 09:30:03,BBC,0.0,0.0,0.0,1.0,99,w
940066140784508928,McLaren's 'most extreme' road car costs $1 million https://t.co/a1Unk82nwx https://t.co/yvlL9LCdSq,2017-12-11 03:50:08,CNN,0.0,0.0,0.0,1.0,0,r
940063719001690114,Venezuelan President Nicolas Maduro has said that some of the main opposition parties will not be allowed to run in… https://t.co/VmN9pU5gEC,2017-12-11 03:40:30,CNN,0.4019,0.119,0.0,0.881,1,r
940061125667840001,These are the most eye-catching photos from 2017 https://t.co/lXgXsyNfa6 https://t.co/Z6N0yRLk60,2017-12-11 03:30:12,CNN,0.0,0.0,0.0,1.0,2,r
940059842160443393,"Heavy snow fell in many parts of the UK on Sunday as Storm Caroline, the biggest storm so far this year, caused wid… https://t.co/R9UCEICrxm",2017-12-11 03:25:06,CNN,0.0,0.0,0.0,1.0,3,r
940057819247656961,"Global arms sales increased for the first time in five years in 2016, a new report says https://t.co/thhQ2sqH3c https://t.co/mjSUBUVzic",2017-12-11 03:17:04,CNN,0.2732,0.11,0.0,0.89,4,r
940054984086863872,The revelation that a black hole grew in just five hundred million years challenges our models of how early galaxie… https://t.co/A6dhPi6bDe,2017-12-11 03:05:48,CNN,0.0772,0.064,0.0,0.936,5,r
940053833350225920,Voting for CNN Hero of the Year CLOSES Tuesday 12/12 at 11:59pm PT -- VOTE NOW at https://t.co/ANMKKkTX4Z!… https://t.co/dx1AFkowA7,2017-12-11 03:01:13,CNN,0.5983,0.178,0.0,0.822,6,r
940052735017099265,"Sunday was a tale of two campaigns for Alabama’s special Senate election, with Democratic candidate Doug Jones barn… https://t.co/jL6LWnNYrp",2017-12-11 02:56:52,CNN,0.4019,0.137,0.0,0.863,7,r
940050270473433088,"""Time is of the essence,"" UN official says after visit to North Korea https://t.co/Ndbay5jZKB https://t.co/Ik94KKGF5X",2017-12-11 02:47:04,CNN,0.0,0.0,0.0,1.0,8,r
940047532276641792,"""Mutual destruction is only one impulsive tantrum away."" 2017 Nobel Peace Prize winners urge world leaders to prohi… https://t.co/cdt0zVvUGy",2017-12-11 02:36:11,CNN,0.5267,0.326,0.214,0.461,9,r
940046161351557120,3-D printing braces up sea turtle with gap in its shell https://t.co/mhGanIyPvv https://t.co/sfqprWjpiv,2017-12-11 02:30:44,CNN,0.0,0.0,0.0,1.0,10,r
940042860832759814,"Turkish President Recep Tayyip Erdogan called Israel a ""terrorist"" and ""child-murderer state"" as he criticized US P… https://t.co/BKnHlFnpqF",2017-12-11 02:17:37,CNN,-0.3612,0.0,0.135,0.865,11,r
940041973347401728,A Hong Kong resident shares his tips for street photography so your images will look like a pro snapped them… https://t.co/5WoufYP4mX,2017-12-11 02:14:06,CNN,0.5719,0.217,0.0,0.783,12,r
940038521598832642,He was shot and killed by Chicago police in 2014. But that’s just the beginning of this story. #BeneathTheSkin… https://t.co/5v9LwaIdhK,2017-12-11 02:00:23,CNN,-0.6705,0.0,0.191,0.809,13,r
940036405417275397,The Chicago Board Options Exchange on Sunday began trading bitcoin futures -- a new step for the cryptocurrency… https://t.co/ioVnnfy3wf,2017-12-11 01:51:58,CNN,0.0,0.0,0.0,1.0,14,r
940030936485212160,"17 million infants around the world are breathing toxic air that can severely affect brain development, a new UNICE… https://t.co/17hus7Dff3",2017-12-11 01:30:14,CNN,-0.4588,0.0,0.143,0.857,15,r
940028665957511169,"Global arms sales increased for the first time in five years in 2016, a new report says https://t.co/K6yTDlfed9 https://t.co/i4cYJ3hftu",2017-12-11 01:21:13,CNN,0.2732,0.11,0.0,0.89,16,r
940019570693279745,Israeli army destroys tunnel from Gaza https://t.co/emKGf8IPZW https://t.co/OHXDWt8Vtc,2017-12-11 00:45:05,CNN,-0.5574,0.0,0.34,0.66,17,r
940015810315276288,"During an appearance on a conspiracy-driven radio show in 2011, Alabama Senate candidate Roy Moore said getting rid… https://t.co/B4cZRMxXO6",2017-12-11 00:30:08,CNN,0.0,0.0,0.0,1.0,18,r
940012024968474624,Sirius XM faces celebrity backlash after former White House Chief Strategist Steve Bannon rejoins radio show… https://t.co/HLJZVwW78o,2017-12-11 00:15:05,CNN,0.0,0.0,0.0,1.0,19,r
940066140784508928,McLaren's 'most extreme' road car costs $1 million https://t.co/a1Unk82nwx https://t.co/yvlL9LCdSq,2017-12-11 03:50:08,CNN,0.0,0.0,0.0,1.0,20,r
940063719001690114,Venezuelan President Nicolas Maduro has said that some of the main opposition parties will not be allowed to run in… https://t.co/VmN9pU5gEC,2017-12-11 03:40:30,CNN,0.4019,0.119,0.0,0.881,21,r
940061125667840001,These are the most eye-catching photos from 2017 https://t.co/lXgXsyNfa6 https://t.co/Z6N0yRLk60,2017-12-11 03:30:12,CNN,0.0,0.0,0.0,1.0,22,r
940059842160443393,"Heavy snow fell in many parts of the UK on Sunday as Storm Caroline, the biggest storm so far this year, caused wid… https://t.co/R9UCEICrxm",2017-12-11 03:25:06,CNN,0.0,0.0,0.0,1.0,23,r
940057819247656961,"Global arms sales increased for the first time in five years in 2016, a new report says https://t.co/thhQ2sqH3c https://t.co/mjSUBUVzic",2017-12-11 03:17:04,CNN,0.2732,0.11,0.0,0.89,24,r
940054984086863872,The revelation that a black hole grew in just five hundred million years challenges our models of how early galaxie… https://t.co/A6dhPi6bDe,2017-12-11 03:05:48,CNN,0.0772,0.064,0.0,0.936,25,r
940053833350225920,Voting for CNN Hero of the Year CLOSES Tuesday 12/12 at 11:59pm PT -- VOTE NOW at https://t.co/ANMKKkTX4Z!… https://t.co/dx1AFkowA7,2017-12-11 03:01:13,CNN,0.5983,0.178,0.0,0.822,26,r
940052735017099265,"Sunday was a tale of two campaigns for Alabama’s special Senate election, with Democratic candidate Doug Jones barn… https://t.co/jL6LWnNYrp",2017-12-11 02:56:52,CNN,0.4019,0.137,0.0,0.863,27,r
940050270473433088,"""Time is of the essence,"" UN official says after visit to North Korea https://t.co/Ndbay5jZKB https://t.co/Ik94KKGF5X",2017-12-11 02:47:04,CNN,0.0,0.0,0.0,1.0,28,r
940047532276641792,"""Mutual destruction is only one impulsive tantrum away."" 2017 Nobel Peace Prize winners urge world leaders to prohi… https://t.co/cdt0zVvUGy",2017-12-11 02:36:11,CNN,0.5267,0.326,0.214,0.461,29,r
940046161351557120,3-D printing braces up sea turtle with gap in its shell https://t.co/mhGanIyPvv https://t.co/sfqprWjpiv,2017-12-11 02:30:44,CNN,0.0,0.0,0.0,1.0,30,r
940042860832759814,"Turkish President Recep Tayyip Erdogan called Israel a ""terrorist"" and ""child-murderer state"" as he criticized US P… https://t.co/BKnHlFnpqF",2017-12-11 02:17:37,CNN,-0.3612,0.0,0.135,0.865,31,r
940041973347401728,A Hong Kong resident shares his tips for street photography so your images will look like a pro snapped them… https://t.co/5WoufYP4mX,2017-12-11 02:14:06,CNN,0.5719,0.217,0.0,0.783,32,r
940038521598832642,He was shot and killed by Chicago police in 2014. But that’s just the beginning of this story. #BeneathTheSkin… https://t.co/5v9LwaIdhK,2017-12-11 02:00:23,CNN,-0.6705,0.0,0.191,0.809,33,r
940036405417275397,The Chicago Board Options Exchange on Sunday began trading bitcoin futures -- a new step for the cryptocurrency… https://t.co/ioVnnfy3wf,2017-12-11 01:51:58,CNN,0.0,0.0,0.0,1.0,34,r
940030936485212160,"17 million infants around the world are breathing toxic air that can severely affect brain development, a new UNICE… https://t.co/17hus7Dff3",2017-12-11 01:30:14,CNN,-0.4588,0.0,0.143,0.857,35,r
940028665957511169,"Global arms sales increased for the first time in five years in 2016, a new report says https://t.co/K6yTDlfed9 https://t.co/i4cYJ3hftu",2017-12-11 01:21:13,CNN,0.2732,0.11,0.0,0.89,36,r
940019570693279745,Israeli army destroys tunnel from Gaza https://t.co/emKGf8IPZW https://t.co/OHXDWt8Vtc,2017-12-11 00:45:05,CNN,-0.5574,0.0,0.34,0.66,37,r
940015810315276288,"During an appearance on a conspiracy-driven radio show in 2011, Alabama Senate candidate Roy Moore said getting rid… https://t.co/B4cZRMxXO6",2017-12-11 00:30:08,CNN,0.0,0.0,0.0,1.0,38,r
940012024968474624,Sirius XM faces celebrity backlash after former White House Chief Strategist Steve Bannon rejoins radio show… https://t.co/HLJZVwW78o,2017-12-11 00:15:05,CNN,0.0,0.0,0.0,1.0,39,r
940008397650518018,The rise of a ‘fish mafia’ in this small Mexican town is killing off an entire population of small porpoises.… https://t.co/W0tTmNUogp,2017-12-11 00:00:41,CNN,-0.6597,0.0,0.188,0.812,40,r
940004859025219584,"“We're not looking for perfection, we're just looking for better than yesterday."" After rehab changed his life, Aar… https://t.co/fVpZmBWzqm",2017-12-10 23:46:37,CNN,-0.0253,0.127,0.131,0.742,41,r
940000857084645376,President Trump spoke at the opening of the Mississippi Civil Rights Museum. Some civil rights and community leader… https://t.co/sX8XMVX9k3,2017-12-10 23:30:43,CNN,0.0,0.0,0.0,1.0,42,r
939996935347417089,"Israel airstrikes, Gaza rockets amid tensions over Jerusalem https://t.co/8zRuyw7PO4 https://t.co/P47G7huOe0",2017-12-10 23:15:08,CNN,-0.4019,0.0,0.231,0.769,43,r
939993158359842818,FBI email shows Attorney General Jeff Sessions wasn't required to disclose foreign contacts for security clearance… https://t.co/RWekrGKgQJ,2017-12-10 23:00:07,CNN,0.34,0.13,0.0,0.87,44,r
939989380348948481,McLaren's 'most extreme' road car costs $1 million https://t.co/5CwE92eNfD https://t.co/GrQmRbIrMg,2017-12-10 22:45:07,CNN,0.0,0.0,0.0,1.0,45,r
939985620696555520,"Vice President Mike Pence and Palestinian Authority President Mahmoud Abbas won't meet, vice president's office con… https://t.co/Tx9YkRLoca",2017-12-10 22:30:10,CNN,0.0772,0.075,0.0,0.925,46,r
939981840705904641,"UN chief says ""America First"" slogan is ""detrimental to American interests"" https://t.co/Fdmv3o9TUT https://t.co/T3Z51xTtC2",2017-12-10 22:15:09,CNN,0.25,0.143,0.0,0.857,47,r
939978113613787138,"Even with Congress in session, all eyes will be on Alabama on Tuesday https://t.co/Qa1pMjzwfv https://t.co/PjNhNKkHcH",2017-12-10 22:00:20,CNN,0.0,0.0,0.0,1.0,48,r
939974297485004800,Interior Secretary Ryan Zinke is pushing for a controversial road through a federally protected wilderness area in… https://t.co/pDolVX4lDn,2017-12-10 21:45:11,CNN,0.2732,0.155,0.096,0.749,49,r
939970503221108737,"""We should all be willing to listen to"" women who speak up about inappropriate sexual behavior, including President… https://t.co/BtPynSIb5U",2017-12-10 21:30:06,CNN,0.0,0.0,0.0,1.0,50,r
939966728355962880,The winners of the 2017 Nobel Peace Prize warn that nuclear destruction is 'one impulsive tantrum away'… https://t.co/xzz1xLGCSw,2017-12-10 21:15:06,CNN,0.4588,0.332,0.265,0.403,51,r
939963102862422016,"""It's not at all a surprise that they (Russians) would make outreach to people they thought would have influence in… https://t.co/24yiPExN9C",2017-12-10 21:00:42,CNN,0.0736,0.096,0.083,0.821,52,r
939959213245321216,Republican Sen. Susan Collins says she's not sure if she'll support the tax reform plan https://t.co/5YSNF3fLne https://t.co/tnM55Uu9G2,2017-12-10 20:45:14,CNN,0.1872,0.137,0.1,0.763,53,r
939955415156215809,Take a look at this week in politics https://t.co/8ktzXSEPN4 https://t.co/i8OYgFjIPJ,2017-12-10 20:30:09,CNN,0.0,0.0,0.0,1.0,54,r
939951616098258944,Futures trading is a new step for Bitcoin's wild ride https://t.co/GMHpH5Fw8z https://t.co/TmNf8tzIf8,2017-12-10 20:15:03,CNN,0.0,0.0,0.0,1.0,55,r
939948314748911617,She lost her leg after being hit by a drunk driver. Now she empowers fellow amputees to overcome their physical lim… https://t.co/dINDZ5JW69,2017-12-10 20:01:56,CNN,-0.5719,0.0,0.198,0.802,56,r
939944077252055040,Mix-and-match health coverage can be a risky alternative to Obamacare https://t.co/23NHVKbXQW https://t.co/76jyYlu0lj,2017-12-10 19:45:05,CNN,-0.2023,0.0,0.153,0.847,57,r
939943079108337664,"CORRECTION: Jailed ""King of Spin"" Max Clifford dies in UK hospital https://t.co/mDlPZdNE9K https://t.co/qgHMGBdTP3",2017-12-10 19:41:08,CNN,-0.4939,0.0,0.211,0.789,58,r
939940401066184704,Swedish police question suspects after synagogue attack https://t.co/3AlN0ZnOnc https://t.co/5Enu6RVoqw,2017-12-10 19:30:29,CNN,-0.6705,0.0,0.44,0.56,59,r
939936554344243200,"President Trump has to live with the consequences of his Israel decision, writes Nic Robertson for @CNNOpinion… https://t.co/QbOk7FJSwi",2017-12-10 19:15:12,CNN,0.0,0.0,0.0,1.0,60,r
939933018562625536,Alabama Senate candidate Roy Moore says he has never molested anyone https://t.co/4F7ipmrsLz https://t.co/quVFW9P8gs,2017-12-10 19:01:09,CNN,0.3412,0.167,0.0,0.833,61,r
939928987136077824,"""Time is of the essence,"" UN official says after visit to North Korea https://t.co/kPzalGuqWh https://t.co/KHWyssfkeX",2017-12-10 18:45:08,CNN,0.0,0.0,0.0,1.0,62,r
939925222463016960,The hidden fear driving the market surge https://t.co/jZVgAGZ7it https://t.co/MADYFBCHZ3,2017-12-10 18:30:10,CNN,-0.4939,0.0,0.286,0.714,63,r
939921435912495104,Protesters and police clash outside US embassy in Beirut https://t.co/buz5mXWp3F https://t.co/X2JNZ8p3wP,2017-12-10 18:15:07,CNN,-0.2263,0.0,0.16,0.84,64,r
939917668261466112,Heavy snow brings travel chaos to UK https://t.co/vVRzn8LEVP https://t.co/Mm7FLshDpW,2017-12-10 18:00:09,CNN,-0.5719,0.0,0.316,0.684,65,r
939913899058528256,Ski racer Lindsey Vonn injures back and pulls out of a competition in St. Moritz https://t.co/5zVmooeTLI https://t.co/KjveQNCQFs,2017-12-10 17:45:10,CNN,0.0,0.0,0.0,1.0,66,r
939910111677571073,UK foreign minister ends Iran trip with no announcement on jailed woman https://t.co/9wBvAfh8Qr https://t.co/2Wgp4dmdSE,2017-12-10 17:30:07,CNN,-0.6597,0.0,0.31,0.69,67,r
939906445872713729,The gold rush for black market fish bladders has pushed this tiny porpoise toward extinction #vaquita… https://t.co/TQfbYwqPZc,2017-12-10 17:15:33,CNN,0.0,0.0,0.0,1.0,68,r
939903304787734532,Voting for CNN Hero of the Year CLOSES Tuesday 12/12 at 11:59pm PT -- VOTE NOW at https://t.co/ANMKKlbytz!… https://t.co/CuFQv7zB4U,2017-12-10 17:03:05,CNN,0.5983,0.178,0.0,0.822,69,r
939900390023352321,"Here's your ski resort guide to St. Moritz, Switzerland https://t.co/9NcNA31QQ1 https://t.co/57kMyQRIOa",2017-12-10 16:51:30,CNN,0.0,0.0,0.0,1.0,70,r
939895018663370752,"""King of Spin"" Max Clifford dies in UK jail https://t.co/mDlPZdNE9K https://t.co/XodLjZtMLQ",2017-12-10 16:30:09,CNN,0.0,0.0,0.0,1.0,71,r
939892627964596230,"Alabama Sen. Richard Shelby says he ""couldn't vote for Roy Moore"" https://t.co/3T8Xq0vCXe https://t.co/mIZijkBue1",2017-12-10 16:20:39,CNN,0.0,0.0,0.0,1.0,72,r
